NPI,Prescriber,Specialty,City,Total Claims,Total Cost,Cost Per Claim,Specialty p95,Outlier Status,Outlier Cost,Priority Group,Priority Rank,Prescribers In Specialty
1356507750,Visitacion,Emergency Medicine,Salida,11,64.23,5.84,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1356508238,May,Physician Assistant,Littleton,406,16760.65,41.28,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356509517,Hanson,Dentist,Englewood,51,570.52,11.19,7.93,Above own specialty 95th pct,570.52,Other qualifying specialty,42,1986
1356512560,Christensen,Podiatry,Castle Rock,143,1075.63,7.52,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1356527584,Hubbard,Physician Assistant,Colorado Springs,465,3218.48,6.92,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356529028,Fisher,Urology,Longmont,1525,105920.19,69.46,1044.36,Within specialty norm,0.0,Top 8 priority segment,6,178
1356529044,Fine,Nurse Practitioner,Colorado Springs,84,472.01,5.62,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356529937,Weinfeld,Physician Assistant,Golden,241,21770.99,90.34,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356531685,Lahiff,Optometry,Fort Collins,119,50394.61,423.48,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1356547392,Burke,Nurse Practitioner,Englewood,311,61122.7,196.54,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356548259,Hadlock,Optometry,Delta,89,1306.99,14.69,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1356550131,Winner,Psychiatry & Neurology,Boulder,139,1495.55,10.76,598.69,Within specialty norm,0.0,Other qualifying specialty,32,175
1356552657,Gammon,Orthopedic Surgery,Grand Junction,105,338.24,3.22,20.52,Within specialty norm,0.0,Other qualifying specialty,40,367
1356554703,Talamantes,Family Practice,Louisville,2175,140581.41,64.64,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356561161,Strock,Nurse Practitioner,Denver,114,36570.32,320.79,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356566004,Zastrocky,Ophthalmology,Durango,5063,270138.36,53.36,297.81,Within specialty norm,0.0,Other qualifying specialty,16,315
1356569909,West-Bennett,Dentist,Westminster,25,142.52,5.7,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356571392,Davidson,Critical Care (Intensivists),Aurora,305,112057.35,367.4,6864.98,Within specialty norm,0.0,Other qualifying specialty,9,75
1356572036,Smith,Dentist,Pueblo,93,366.75,3.94,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356576078,Mauck,Emergency Medicine,Englewood,30,99.33,3.31,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1356577381,Warner,Dentist,Boulder,24,88.34,3.68,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356583421,Inman,Internal Medicine,Grand Junction,12,33.61,2.8,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356591762,Kupfner,Physician Assistant,Colorado Springs,2640,192698.55,72.99,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356593610,Shay,Physician Assistant,Longmont,94,653.1,6.95,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356598650,Mitchell Hughes,Internal Medicine,Durango,17,180.87,10.64,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356600464,Mcmahon,Hematology-Oncology,Aurora,222,2464578.1,11101.7,5967.16,Above own specialty 95th pct,2464578.1,Top 8 priority segment,5,115
1356606198,Steinman,Dentist,Aurora,25,74.92,3.0,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356614192,Tschan,Physician Assistant,Colorado Springs,64,297.49,4.65,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356627152,Cohen,Physician Assistant,Steamboat Springs,15,79.43,5.3,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356631675,Jancay,Physician Assistant,Denver,206,1511.78,7.34,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356632129,Maendel,General Surgery,Alamosa,39,143.75,3.69,75.42,Within specialty norm,0.0,Other qualifying specialty,30,284
1356633085,Longwell,Internal Medicine,Colorado Springs,4581,247143.32,53.95,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356635387,Hoover,Dentist,Littleton,24,96.29,4.01,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356635627,Stuerman,Nurse Practitioner,Kremmling,308,1508.87,4.9,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356636229,Stanley,Dentist,Breckenridge,77,215.49,2.8,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356636542,Mazur,Urology,Littleton,1167,79185.36,67.85,1044.36,Within specialty norm,0.0,Top 8 priority segment,6,178
1356639140,Carpenter,Physical Medicine and Rehabilitation,Fort Collins,192,2811.48,14.64,172.51,Within specialty norm,0.0,Other qualifying specialty,25,176
1356639322,Pettijohn,Optometry,Denver,869,25574.19,29.43,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1356647655,Smiley,Nurse Practitioner,Denver,348,23960.22,68.85,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356652358,Lillian,Oral Surgery (Dentist only),Grand Junction,548,2392.93,4.37,8.13,Within specialty norm,0.0,Other qualifying specialty,45,125
1356656920,Kruglet,Optometry,Colorado Springs,50,273.26,5.47,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1356665194,Fullard,Neurology,Aurora,578,143381.82,248.07,2842.74,Within specialty norm,0.0,Other qualifying specialty,12,212
1356667554,Krause,Family Practice,Highlands Ranch,2102,95951.47,45.65,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356667901,Safdar,Hospitalist,Colorado Springs,50,349.39,6.99,330.61,Within specialty norm,0.0,Other qualifying specialty,31,258
1356668859,Huang,Infectious Disease,Aurora,84,246823.56,2938.38,3093.78,Within specialty norm,0.0,Other qualifying specialty,19,98
1356684450,Mactaggart,Orthopedic Surgery,Wheat Ridge,86,243.97,2.84,20.52,Within specialty norm,0.0,Other qualifying specialty,40,367
1356685747,Hochevar,Physician Assistant,Pueblo,56,672.87,12.02,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356686083,Godinez,Physician Assistant,Frederick,3792,368244.43,97.11,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356688618,Connelly,Nurse Practitioner,Fort Collins,1056,28763.81,27.24,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356689467,Welcer,Physician Assistant,Grand Junction,2171,1314300.68,605.39,537.98,Above own specialty 95th pct,1314300.68,Top 8 priority segment,2,3010
1356691125,Barker,Physician Assistant,Aurora,34,233.33,6.86,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356693188,Kissinger,Nurse Practitioner,Aurora,3306,224830.16,68.01,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356703060,Newton,Internal Medicine,Colorado Springs,1051,27364.28,26.04,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356704167,Devine,Family Practice,Castle Rock,3392,186051.64,54.85,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356704506,Schrader,Family Practice,Aurora,288,1867.26,6.48,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356709026,Munks,Physician Assistant,Glenwood Springs,562,28513.01,50.73,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356719306,Dimasi,Physician Assistant,Denver,11,87.65,7.97,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356720965,Novick,Psychiatry,Aurora,30,36156.92,1205.23,314.64,Above own specialty 95th pct,36156.92,Other qualifying specialty,20,278
1356721393,Lammers,Physician Assistant,Longmont,460,2423.27,5.27,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356721476,Rawa,Podiatry,Fort Collins,194,2595.52,13.38,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1356723258,Baker,Physician Assistant,Aurora,640,359522.82,561.75,537.98,Above own specialty 95th pct,359522.82,Top 8 priority segment,2,3010
1356725212,Anderson,Oral Surgery (Dentist only),Denver,68,221.19,3.25,8.13,Within specialty norm,0.0,Other qualifying specialty,45,125
1356726160,Hachuela,Nurse Practitioner,Colorado Springs,253,66842.93,264.2,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356728166,Murphy,Emergency Medicine,Denver,45,473.3,10.52,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1356729974,Weise-Fleckenstein,Obstetrics & Gynecology,Colorado Springs,12,533.26,44.44,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1356750145,Gardner,Nurse Practitioner,Pueblo,12,1238.37,103.2,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356753511,Culver,Internal Medicine,Westminster,6586,246503.63,37.43,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356753578,Gardner,Dentist,Wray,26,55.0,2.12,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356755979,Wu,Family Practice,Castle Rock,3944,389109.83,98.66,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356757967,Berkowitz,Physician Assistant,Thornton,57,526.01,9.23,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356764526,Mack,Pharmacist,Thornton,85,20018.61,235.51,300.18,Within specialty norm,0.0,Other qualifying specialty,33,112
1356769590,Hevey,Infectious Disease,Colorado Springs,445,418991.31,941.55,3093.78,Within specialty norm,0.0,Other qualifying specialty,19,98
1356770960,Kellett,Nurse Practitioner,Colorado Springs,977,307577.55,314.82,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356777668,Fitzgerald,Nurse Practitioner,Louisville,35,921.26,26.32,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356778914,Soukup,Physician Assistant,Fort Collins,1080,14394.47,13.33,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356780514,Khan,Neurology,Aurora,948,173393.94,182.9,2842.74,Within specialty norm,0.0,Other qualifying specialty,12,212
1356781736,Brown,Dentist,Durango,41,159.88,3.9,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356781959,Arakane Mancero,Internal Medicine,Fort Collins,41,274.15,6.69,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356784342,Lockhart,Critical Care (Intensivists),Denver,537,251210.95,467.8,6864.98,Within specialty norm,0.0,Other qualifying specialty,9,75
1356785158,Pearson,Nurse Practitioner,Aurora,29,311.91,10.76,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356787436,Siddens,Endocrinology,Colorado Springs,1844,845761.12,458.66,999.26,Within specialty norm,0.0,Other qualifying specialty,28,94
1356795413,Bouchard,Obstetrics & Gynecology,Aurora,38,3093.15,81.4,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1356795421,Gowing,General Surgery,Denver,53,3922.17,74.0,75.42,Within specialty norm,0.0,Other qualifying specialty,30,284
1356802904,Sokol,Ophthalmology,Aurora,139,15424.22,110.97,297.81,Within specialty norm,0.0,Other qualifying specialty,16,315
1356803456,Dabasinskas,Hospitalist,Colorado Springs,13,79.72,6.13,330.61,Within specialty norm,0.0,Other qualifying specialty,31,258
1356803696,Etnyre,Family Practice,Lakewood,368,12497.12,33.96,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356803910,Madurai,Family Practice,Aurora,327,39117.71,119.63,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356804553,Maguire-Hore,Dentist,Denver,20,63.03,3.15,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356805626,Free,Physician Assistant,Aurora,55,22383.46,406.97,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356833479,King,Dentist,Monument,26,51.82,1.99,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356837017,Baker,Nurse Practitioner,Aurora,1223,150919.1,123.4,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356840201,Mumby,Physician Assistant,Parker,169,9115.94,53.94,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356845564,Sedaghat,Student in an Organized Health Care Education/Training Program,Lone Tree,355,157889.76,444.76,304.46,Above own specialty 95th pct,157889.76,Other qualifying specialty,36,235
1356847719,Curtin,Psychiatry,Aurora,11,84.51,7.68,314.64,Within specialty norm,0.0,Other qualifying specialty,20,278
1356848501,Churchill,Internal Medicine,Durango,16,83.25,5.2,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1356857007,Moody,Nurse Practitioner,Thornton,274,50316.18,183.64,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356859243,Kaul,Dentist,Centennial,11,26.42,2.4,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356869929,Tobias,Nurse Practitioner,Denver,15,781.2,52.08,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356875603,Ide,Family Practice,Aurora,734,38536.26,52.5,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356879944,Capaccioli,Optometry,Durango,326,26328.13,80.76,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1356884621,Bull,Physician Assistant,Denver,248,70412.95,283.92,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356902225,Toczyski,Nurse Practitioner,Denver,148,22020.23,148.79,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356909683,Bockrath,Dentist,Thornton,27,115.7,4.29,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356917587,Wire,Dentist,Westminster,22,90.12,4.1,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356917900,Voyich,Dentist,Craig,20,98.25,4.91,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1356919740,Weisheit,Nurse Practitioner,Lone Tree,22,210.93,9.59,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356923197,Rivera,Family Practice,Aurora,12,194.76,16.23,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356924989,Kelly,Nurse Practitioner,Englewood,69,1116.94,16.19,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356926299,Jackson,Nurse Practitioner,Lone Tree,1178,101124.41,85.84,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356927123,Costner,General Surgery,Denver,20,42.37,2.12,75.42,Within specialty norm,0.0,Other qualifying specialty,30,284
1356927842,Windler,Family Practice,Westminster,267,2933.21,10.99,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356929228,Friedman,Student in an Organized Health Care Education/Training Program,Denver,57,751.09,13.18,304.46,Within specialty norm,0.0,Other qualifying specialty,36,235
1356934384,Martinez,Nurse Practitioner,Denver,284,8045.22,28.33,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356934756,Laurie,Nurse Practitioner,Fort Collins,11,151.84,13.8,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356935068,Antony,Nurse Practitioner,Denver,173,2655.03,15.35,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356935308,Chandler,Nurse Practitioner,Grand Junction,100,1392.46,13.92,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356940050,Long,Nurse Practitioner,Denver,12,23.85,1.99,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356950299,Schmalstich,Nurse Practitioner,Greeley,321,166763.91,519.51,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356951065,Johnson,Nurse Practitioner,Golden,1894,165585.39,87.43,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356951222,Jasani,Pharmacist,Littleton,37,7170.14,193.79,300.18,Within specialty norm,0.0,Other qualifying specialty,33,112
1356960397,Vargas,Physician Assistant,Denver,672,17640.98,26.25,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356960926,Gilligan,Family Practice,Denver,451,25349.65,56.21,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1356968598,Okrant,Nurse Practitioner,Englewood,257,597238.03,2323.88,549.4,Above own specialty 95th pct,597238.03,Top 8 priority segment,1,3509
1356972053,Stiefer,Student in an Organized Health Care Education/Training Program,Aurora,236,2038.28,8.64,304.46,Within specialty norm,0.0,Other qualifying specialty,36,235
1356972913,Baro,Physician Assistant,Fort Collins,83,1270.27,15.3,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356978860,Johnson,Emergency Medicine,Denver,11,62.37,5.67,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1356978878,Ponce,Emergency Medicine,Denver,69,518.27,7.51,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1356979181,Mirhossaini,Dermatology,Colorado Springs,40,682.94,17.07,777.79,Within specialty norm,0.0,Other qualifying specialty,15,278
1356980205,Wallis,Nurse Practitioner,Boulder,148,16304.03,110.16,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356989768,Bermudez,Physician Assistant,Montrose,718,16971.36,23.64,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356990691,Davis,Nurse Practitioner,Boulder,886,606815.04,684.89,549.4,Above own specialty 95th pct,606815.04,Top 8 priority segment,1,3509
1356992606,Lamotta,Nurse Practitioner,Colorado Springs,1627,128761.51,79.14,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1356994180,Reilly,Physician Assistant,Broomfield,247,64994.58,263.14,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1356997456,Snyder,Nurse Practitioner,Denver,48,3579.57,74.57,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1366005761,Ruiz,Family Practice,Fort Lupton,1162,208779.67,179.67,152.67,Above own specialty 95th pct,208779.67,Top 8 priority segment,4,2288
1366006173,Dennemeyer,Podiatry,Fort Collins,143,1138.08,7.96,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1366012924,Barrow,Physician Assistant,Boulder,2577,77118.9,29.93,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1366016925,Hinton,Emergency Medicine,Colorado Springs,18,86.66,4.81,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1366025066,Bealer,Emergency Medicine,Parker,53,364.28,6.87,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
